timestamp;yaw;pitch;roll
400956;75.80;-6.90;-164.33
401008;92.94;-10.15;-168.32
401056;106.29;-12.28;-172.49
401106;123.77;-13.62;179.25
401158;145.64;-16.43;165.48
401209;158.20;-14.07;165.87
401256;158.86;-15.10;160.91
401308;144.41;-19.10;166.04
401356;135.46;-21.79;170.74
401408;129.38;-22.99;175.18
401456;129.24;-22.99;174.45
401508;129.27;-23.32;174.33
401556;129.26;-23.53;174.31
401608;129.55;-23.76;173.97
401656;129.79;-23.71;173.88
401710;129.85;-23.79;173.81
401756;129.62;-23.76;174.00
401808;128.81;-23.07;174.86
401856;127.33;-22.55;175.78
401908;121.52;-22.46;177.13
401956;111.14;-22.77;-178.86
402006;90.73;-20.03;-170.07
402058;61.45;-13.31;-157.47
402106;64.44;-11.51;-157.72
402158;74.92;-14.46;-163.36
402209;87.18;-17.41;-167.11
402256;104.56;-20.83;-173.55
402308;124.98;-21.49;177.18
402356;141.41;-19.53;169.87
402408;165.52;-12.01;156.89
402456;168.24;-10.95;151.92
402508;156.22;-17.99;158.08
402556;145.72;-21.73;164.35
402608;136.26;-25.64;169.15
402656;135.52;-25.88;169.23
402710;135.49;-26.19;169.06
402756;135.52;-26.40;168.97
402808;135.61;-26.36;169.26
402856;135.65;-26.09;169.52
402908;135.49;-25.81;169.83
402956;135.20;-25.48;170.09
403008;134.32;-25.37;170.41
403056;132.80;-25.44;170.68
403108;124.14;-27.47;173.28
403156;110.96;-28.06;-179.40
403211;80.25;-25.00;-161.33
403256;66.85;-18.97;-153.12
403308;77.17;-18.48;-160.45
403356;86.47;-19.55;-166.04
403408;104.32;-22.49;-175.05
403456;118.60;-23.51;177.07
403508;138.83;-20.89;167.18
403556;155.86;-18.39;157.40
403608;172.93;-10.94;152.10
403656;173.68;-11.52;145.08
403710;157.77;-17.65;156.84
403756;148.22;-21.93;161.65
403808;144.40;-23.25;164.30
403856;144.24;-23.24;164.76
403908;144.49;-23.50;164.43
403956;144.78;-23.67;164.02
404008;145.21;-23.85;163.45
404056;145.37;-23.93;163.24
404108;145.23;-23.94;163.40
404156;144.85;-23.91;163.59
404210;143.25;-23.72;164.74
404256;140.16;-24.26;165.20
404308;129.77;-27.05;169.11
404356;114.12;-28.84;177.56
404408;80.54;-27.07;-162.27
404456;72.72;-23.28;-158.45
404508;84.63;-23.05;-164.28
404556;96.21;-23.64;-171.02
404606;112.95;-25.19;-179.69
404658;134.53;-25.07;169.15
404709;150.77;-21.41;161.14
404756;174.26;-12.75;150.59
404808;184.23;-3.36;145.18
404856;181.99;-5.05;147.18
404908;171.20;-17.44;153.91
404956;164.95;-22.19;153.82
405008;157.35;-27.97;157.08
405056;156.25;-28.79;157.50
405108;155.93;-29.28;157.37
405156;155.78;-29.44;157.34
405211;155.61;-29.57;157.31
405256;155.58;-29.28;157.51
405308;155.37;-28.91;157.80
405356;155.16;-28.76;157.92
405408;153.34;-28.48;159.07
405456;150.05;-28.85;159.83
405506;141.58;-32.28;162.72
405558;117.53;-35.28;176.51
405606;90.53;-34.29;-166.40
405658;77.60;-31.42;-161.45
405709;86.54;-32.75;-164.16
405756;101.92;-34.36;-175.87
405808;124.21;-32.64;171.30
405856;139.04;-29.80;161.90
405908;158.98;-22.08;149.71
405956;174.63;-14.60;139.14
406008;184.69;-3.65;136.39
406056;182.98;-5.02;134.42
406108;170.41;-15.85;144.60
406156;163.47;-21.32;146.74
406210;159.56;-22.51;152.13
406256;159.34;-22.36;152.58
406308;159.53;-22.61;152.19
406356;159.72;-22.74;151.88
406406;159.95;-22.91;151.48
406458;159.93;-22.76;151.65
406506;159.48;-22.60;152.30
406558;158.77;-22.69;152.86
406606;157.93;-22.98;153.29
406658;153.75;-24.73;153.77
406709;145.66;-28.24;157.55
406756;126.26;-33.06;168.27
406808;89.71;-35.17;-168.39
406856;86.00;-34.25;-167.54
406908;98.30;-34.26;-173.50
406956;111.87;-33.65;176.88
407008;134.10;-30.33;164.20
407056;149.78;-26.40;155.05
407108;169.37;-16.22;144.23
407156;182.30;-7.74;136.64
407210;189.53;-0.29;133.62
407256;185.51;-4.95;135.22
407306;177.44;-15.04;138.33
407358;170.31;-20.97;142.64
407406;169.60;-21.14;143.70
407458;169.78;-21.35;143.53
407506;170.17;-21.61;142.79
407558;170.75;-21.82;141.83
407606;171.00;-21.88;141.37
407658;171.09;-21.85;141.22
407709;171.07;-22.11;141.01
407756;170.29;-22.33;141.46
407808;168.43;-23.10;142.06
407856;165.57;-25.45;141.99
407908;155.70;-32.33;146.91
407956;139.12;-40.40;157.23
408008;97.96;-48.39;-172.91
408056;97.13;-46.56;-174.00
408108;112.12;-42.93;173.74
408156;126.17;-38.43;163.08
408211;145.46;-31.04;150.60
408256;159.85;-23.42;142.76
408308;177.54;-10.99;134.41
408356;190.01;-1.76;127.46
408408;196.39;6.95;126.43
408456;192.57;3.23;125.11
408508;188.52;-11.32;125.47
408556;184.59;-18.04;125.66
408608;182.97;-18.02;129.91
408656;182.90;-17.90;130.20
408710;183.03;-17.84;130.14
408756;183.10;-17.81;130.11
408808;182.92;-17.86;130.19
408856;182.70;-17.93;130.42
408908;182.35;-18.24;130.55
408956;181.96;-18.60;130.68
409008;180.73;-19.65;130.87
409056;177.81;-23.25;130.87
409108;167.44;-32.64;136.79
409156;149.63;-42.97;149.37
409211;107.12;-52.50;-176.83
409256;113.14;-51.64;176.84
409308;130.45;-49.35;163.94
409356;145.83;-44.03;153.04
409408;164.76;-33.25;139.22
409456;175.71;-23.72;131.43
409508;189.75;-10.10;122.98
409556;202.35;1.99;117.62
409608;206.66;8.41;117.42
409656;200.33;5.42;117.62
409710;193.66;-6.84;118.91
409756;189.72;-14.86;121.40
409808;189.60;-15.13;121.49
409856;189.70;-15.19;121.31
409908;189.91;-15.36;120.91
409956;190.14;-15.39;120.49
410008;190.26;-15.35;120.13
410056;190.39;-15.38;119.79
410108;190.45;-15.52;119.34
410156;190.12;-15.88;119.23
410211;188.73;-17.45;118.99
410256;186.52;-22.31;118.62
410308;177.50;-35.37;124.13
410356;159.72;-51.16;138.88
410408;123.35;-59.47;173.89
410456;134.87;-54.48;163.26
410508;150.37;-46.55;146.75
410556;163.02;-38.52;136.34
410608;179.13;-25.05;124.25
410656;188.90;-12.02;119.03
410711;202.68;8.30;117.50
410756;207.68;20.35;117.22
410808;206.97;20.30;110.98
410856;202.80;6.50;116.48
410908;200.61;-2.85;113.40
410956;199.80;-7.89;114.26
411008;200.16;-8.59;112.44
411056;200.58;-8.64;111.84
411108;200.91;-8.57;111.40
411156;201.00;-8.50;111.17
411210;201.28;-8.47;110.60
411256;201.21;-8.52;110.37
411308;200.52;-8.82;110.37
411356;199.73;-9.71;110.53
411408;198.17;-13.06;109.52
411456;196.59;-19.45;108.56
411508;189.57;-36.96;112.14
411556;175.91;-56.66;125.43
411608;156.23;-68.84;143.26
411656;166.74;-62.90;135.44
411710;178.05;-49.75;124.01
411756;184.36;-35.99;118.33
411808;191.22;-20.04;112.08
411856;196.67;-6.31;107.67
411908;207.44;14.25;101.94
411956;211.65;26.83;103.73
412008;211.52;24.15;99.47
412056;209.00;11.37;100.69
412108;207.85;-1.26;101.56
412156;207.03;-3.03;104.37
412210;207.06;-2.91;104.34
412256;207.45;-2.85;103.88
412308;207.86;-2.68;103.22
412356;208.07;-2.49;102.79
412408;208.50;-2.20;102.17
412456;208.81;-2.13;101.81
412508;209.13;-2.27;101.37
412556;208.29;-3.31;101.63
412608;206.96;-7.47;100.92
412656;206.02;-14.17;99.57
412711;203.75;-33.66;100.34
412756;200.44;-56.80;102.72
412808;195.85;-66.95;108.44
412856;194.93;-59.19;111.81
412908;193.81;-43.04;112.46
412956;195.97;-30.06;110.89
413008;202.66;-11.48;105.72
413056;207.73;1.33;101.78
413108;216.79;20.45;97.85
413156;218.29;33.47;96.06
413211;212.66;26.18;94.19
413256;213.22;13.57;96.37
413308;212.71;5.18;96.62
413356;212.10;5.69;98.38
413408;211.94;5.93;98.23
413456;211.91;5.99;97.98
413508;211.72;6.04;98.05
413556;211.70;5.96;97.94
413606;211.52;5.69;98.23
413658;211.45;5.14;98.24
413709;211.27;4.72;98.13
413756;210.87;3.68;97.71
413808;209.96;-1.72;97.04
413856;208.00;-11.05;97.69
413908;202.32;-33.76;102.27
413956;196.29;-55.94;108.44
414008;198.68;-51.87;108.21
414056;203.43;-45.58;102.92
414108;207.45;-29.72;98.57
414156;209.42;-16.53;95.93
414211;209.88;2.25;91.92
414256;210.74;18.35;87.54
414308;214.24;38.80;83.71
414356;209.73;45.52;83.46
414408;206.90;37.48;80.97
414456;209.89;25.91;81.82
414506;212.40;16.96;82.11
414558;211.86;14.47;85.81
414606;211.57;14.38;85.80
414658;211.61;14.44;85.39
414709;211.58;14.50;85.16
414756;211.64;14.55;84.71
414808;211.43;14.30;84.76
414856;211.36;13.83;84.75
414908;211.26;12.91;84.80
414956;211.01;11.35;84.24
415008;211.74;4.11;83.26
415056;212.59;-6.85;83.62
415108;215.22;-34.26;86.70
415156;220.58;-53.25;82.65
415211;216.59;-43.74;85.31
415256;215.34;-33.48;83.09
415308;211.65;-16.48;84.26
415356;209.63;-3.20;82.66
415408;205.11;17.29;77.84
415456;201.83;33.84;71.33
415508;193.84;50.72;64.97
415556;193.22;52.79;61.01
415608;202.75;36.52;71.43
415656;207.39;27.96;73.71
415710;209.84;22.75;76.43
415756;209.43;22.27;77.03
415808;209.30;22.30;76.76
415856;209.21;22.36;76.49
415908;208.98;22.47;76.12
415956;208.65;22.38;76.03
416008;208.33;22.03;76.05
416056;208.30;21.53;75.99
416108;208.09;20.42;76.11
416156;208.41;18.79;75.73
416211;210.64;11.55;75.49
416256;213.02;-0.88;75.88
416308;219.06;-26.54;78.35
416356;226.30;-42.91;73.06
416406;221.60;-34.80;76.66
416458;218.68;-23.21;75.83
416506;215.34;-10.89;77.18
416558;211.42;7.53;75.91
416606;207.26;21.54;73.18
416658;200.28;42.56;63.61
416709;190.63;54.38;54.19
416756;187.55;56.93;48.72
416808;201.79;42.58;64.07
416856;207.11;34.82;66.49
416908;209.45;30.90;69.26
416956;209.17;30.68;69.35
417008;209.29;30.82;68.67
417056;209.32;30.98;68.18
417108;209.35;31.30;67.44
417156;209.00;31.39;67.14
417211;208.47;31.44;66.83
417256;208.40;31.28;66.57
417308;207.87;29.90;66.54
417356;207.94;28.54;66.39
417408;209.63;23.01;65.16
417456;213.74;14.33;66.45
417508;223.24;-5.43;68.32
417556;234.44;-22.80;64.67
417608;232.43;-23.10;64.29
417656;227.22;-17.58;67.33
417710;220.20;-5.24;67.88
417756;214.70;6.88;66.40
417808;205.88;22.24;61.29
417856;197.66;34.41;54.35
417908;182.66;52.37;38.83
417956;167.20;57.99;24.93
418008;175.13;52.42;30.83
418056;192.37;45.43;46.21
418108;201.42;38.88;52.15
418156;201.17;37.91;53.93
418487;199.39;34.40;54.25
418535;199.47;33.56;54.31
418585;199.99;32.12;54.22
418637;204.15;27.44;54.82
418685;209.64;19.31;57.45
418737;221.53;-1.70;61.91
418785;233.77;-19.91;60.80
418837;230.39;-14.65;62.83
418885;227.46;-7.66;62.10
418939;219.25;6.19;61.30
418985;211.49;18.08;58.43
419037;197.86;32.77;49.28
419085;184.16;44.33;37.83
419137;155.25;57.21;12.10
419185;146.81;56.01;4.94
419237;172.33;50.36;27.29
419285;184.56;45.64;37.15
419337;191.14;42.17;44.20
419385;190.78;41.67;44.39
419440;190.53;41.59;43.76
419485;190.47;41.58;43.22
419535;190.40;41.66;42.60
419587;190.03;41.54;41.91
419635;189.69;41.23;41.72
419687;189.66;40.80;41.50
419735;189.90;40.24;41.56
419787;191.51;38.57;41.68
419835;195.85;35.47;43.09
419887;207.19;25.45;49.69
419938;219.43;11.26;55.24
419985;236.67;-8.64;55.01
420037;231.79;-5.39;54.07
420085;226.38;0.37;53.30
420137;215.64;12.26;51.53
420185;206.24;22.48;48.02
420237;189.42;35.68;37.14
420285;173.24;44.70;24.34
420337;140.43;54.09;-6.95
420385;130.25;53.60;-17.73
420439;156.82;50.71;6.51
420485;173.44;47.58;22.40
420537;179.88;46.13;28.37
420585;179.82;45.76;28.51
420637;179.36;45.81;27.49
420685;179.07;45.86;26.77
420737;178.55;45.94;25.75
420785;178.03;45.86;24.99
420837;177.38;45.54;24.27
420885;177.34;45.28;24.07
420939;177.79;44.31;24.41
420985;179.54;42.95;25.79
421037;186.27;39.93;28.06
421085;196.53;34.60;34.57
421137;218.26;19.25;45.37
421185;234.22;4.63;49.14
421237;229.26;5.97;48.52
421285;222.93;10.92;45.12
421337;209.26;21.80;40.23
421385;197.22;30.67;33.62
421438;178.30;39.03;21.44
421485;152.89;43.93;3.94
421537;120.79;42.07;-23.04
421585;116.54;38.26;-27.86
421637;122.77;41.32;-19.85
421685;144.89;45.49;-1.81
421737;163.15;46.15;11.50
421785;166.53;45.77;15.91
421837;166.59;45.36;16.07
421885;166.51;45.20;15.82
421940;166.27;44.86;15.42
421985;165.89;44.53;15.04
422037;165.61;43.48;15.33
422085;165.70;42.44;15.59
422137;166.41;40.94;16.26
422185;167.59;39.64;17.15
422237;174.37;37.35;20.18
422285;185.03;33.20;26.58
422337;207.43;19.27;39.55
422385;227.11;5.13;44.25
422439;222.44;7.32;43.53
422485;215.97;13.28;40.49
422537;202.12;23.35;34.72
422585;188.93;30.68;28.19
422637;165.39;38.32;11.91
422685;144.29;40.97;-3.10
422737;117.47;36.96;-21.91
422785;112.86;33.77;-30.21
422837;128.97;36.22;-12.69
422885;142.34;38.79;0.92
422939;155.82;41.00;6.87
422985;158.56;41.22;10.36
423037;158.67;41.11;10.06
423085;158.72;40.84;9.96
423137;158.76;40.20;9.98
423185;158.51;39.75;9.77
423237;158.21;39.32;9.51
423285;158.18;38.61;9.67
423335;159.03;37.29;10.13
423387;161.56;35.94;10.67
423438;168.26;34.27;13.58
423485;184.98;28.55;23.28
423537;213.34;14.20;37.14
423585;221.97;8.42;38.41
423637;212.26;14.24;35.97
423685;202.49;20.17;30.11
423737;183.84;27.98;21.77
423785;168.68;32.21;12.56
423837;143.17;33.80;-4.22
423885;124.14;33.22;-19.62
423939;109.30;26.30;-30.27
423985;114.60;26.23;-30.20
424037;130.42;31.84;-14.90
424085;141.46;35.27;-9.90
424137;146.74;35.07;-2.11
424185;147.05;34.31;-1.41
424237;147.15;33.89;-1.40
424285;147.07;33.59;-1.68
424337;146.85;33.19;-2.04
424385;146.80;32.76;-2.00
424439;147.09;31.97;-1.42
424485;147.90;31.28;-0.68
424537;150.02;30.38;0.45
424585;154.41;29.90;1.53
424637;168.90;27.93;9.29
424685;187.58;24.82;18.18
424737;217.51;16.12;28.81
424785;211.24;17.60;28.04
424837;200.54;20.98;23.64
424885;188.91;23.76;18.44
424939;170.23;27.09;9.20
424985;154.52;28.15;-0.25
425037;131.93;26.81;-12.97
425085;114.19;24.19;-25.03
425137;103.18;18.11;-33.25
425185;111.47;18.42;-28.03
425235;128.91;25.36;-18.69
425287;139.77;29.68;-12.32
425335;140.23;29.08;-11.07
425387;140.16;28.59;-10.89
425438;140.16;28.38;-10.96
425485;140.09;28.02;-11.05
425537;139.95;27.59;-11.23
425585;139.93;27.22;-11.18
425637;140.18;26.62;-10.75
425685;140.75;26.08;-10.12
425737;142.71;25.02;-8.53
425785;145.93;24.53;-7.37
425837;157.39;24.27;-2.12
425885;172.83;23.50;3.79
425939;205.30;19.22;17.19
425985;209.47;17.16;17.24
426037;199.42;18.08;15.72
426085;188.67;19.87;11.18
426135;172.17;21.44;5.84
426187;152.65;22.36;-3.45
426235;136.62;21.27;-12.16
426287;111.82;17.95;-24.83
426335;101.70;13.32;-28.95
426387;107.01;10.56;-31.51
426438;120.67;17.82;-22.28
426485;131.47;22.53;-18.20
426537;137.40;23.00;-10.85
426585;137.80;22.44;-9.94
426637;137.91;22.28;-9.96
426685;137.95;22.07;-9.92
426737;137.97;21.76;-9.92
426785;137.99;21.42;-9.79
426837;138.18;20.88;-9.32
426885;138.70;20.49;-8.67
426939;140.39;19.83;-7.39
426985;143.22;19.42;-7.05
427037;153.63;19.90;-3.73
427085;169.26;19.85;1.35
427137;203.30;16.18;14.81
427185;206.47;13.18;14.61
427237;195.11;13.55;9.98
427285;182.98;15.30;4.65
427337;161.31;17.45;-3.09
427385;144.72;17.15;-10.19
427440;119.74;13.20;-21.43
427485;102.08;9.53;-29.17
427537;96.02;1.32;-28.79
427585;101.78;2.12;-28.67
427637;115.28;9.53;-26.39
427685;123.41;14.28;-24.02
427737;126.16;14.91;-19.37
427785;126.67;14.59;-18.34
427837;126.87;14.49;-17.75
427885;126.91;14.37;-17.61
427939;126.89;14.07;-17.44
427985;127.10;13.69;-16.91
428035;127.65;13.30;-16.00
428087;128.75;12.84;-14.56
428135;129.62;12.54;-13.81
428187;133.34;12.81;-13.59
428235;139.80;14.18;-12.18
428287;157.89;16.38;-7.15
428335;179.02;16.84;3.19
428387;194.41;15.63;9.74
428438;187.33;16.45;8.86
428485;177.47;17.61;4.74
428537;159.99;17.03;-0.43
428585;146.71;15.37;-5.77
428637;128.11;11.63;-13.70
428685;112.97;10.48;-19.01
428737;94.13;7.62;-23.97
428785;90.84;7.14;-25.94
428837;102.64;10.98;-24.94
428885;113.38;15.24;-19.86
428939;121.56;19.00;-16.34
428985;123.55;18.78;-12.44
429037;124.06;18.25;-11.35
429085;124.27;18.00;-10.92
429137;124.63;17.47;-10.10
429185;124.69;17.19;-9.84
429237;124.66;16.87;-9.60
429285;124.79;16.51;-9.05
429337;125.24;15.97;-8.40
429385;125.94;15.45;-7.74
429439;128.09;14.69;-7.27
429485;133.65;14.30;-6.46
429537;148.40;15.13;-1.74
429585;168.36;15.78;4.84
429637;186.57;16.19;6.06
429685;179.43;15.70;6.21
429737;168.14;15.68;2.28
429785;156.62;15.56;-0.29
429837;137.66;15.47;-5.81
429885;123.43;13.88;-10.34
429938;107.12;10.81;-15.43
429985;91.32;7.98;-24.57
430037;84.21;4.04;-29.33
430085;91.52;3.36;-23.84
430137;102.54;8.46;-22.96
430185;108.33;11.81;-21.87
430237;114.20;13.56;-16.71
430285;114.68;13.27;-15.61
430337;114.91;13.43;-15.26
430385;115.09;13.36;-14.85
430439;115.64;13.21;-14.01
430485;116.00;13.09;-13.38
430537;116.70;12.79;-12.20
430585;117.45;12.49;-11.20
430637;119.18;12.31;-10.39
430685;122.60;12.66;-10.01
430737;134.90;13.89;-6.62
430785;152.50;15.87;-2.24
430835;181.63;18.26;5.31
430887;177.07;15.51;3.68
430938;168.45;14.35;0.05
430985;151.64;13.72;-3.39
431037;129.37;13.45;-9.11
431085;112.76;11.28;-14.51
431137;89.65;6.19;-23.34
431185;78.44;0.03;-27.28
431237;76.49;-0.76;-28.13
431285;79.62;0.97;-24.34
431337;103.40;11.84;-19.44
431385;108.05;13.79;-17.63
431439;109.10;13.57;-15.74
431485;109.39;13.38;-15.14
431537;109.43;13.48;-15.20
431585;109.34;13.43;-15.23
431637;109.33;12.96;-14.77
431685;109.53;12.71;-14.16
431737;110.17;12.24;-13.29
431785;111.32;11.78;-12.17
431837;116.18;12.23;-12.41
431885;124.70;13.94;-10.51
431939;146.61;17.71;-4.46
431985;170.96;20.09;4.22
432037;174.36;19.65;4.26
432085;166.75;19.03;1.40
432137;150.52;16.61;-5.93
432185;136.69;13.68;-10.23
432237;117.68;8.83;-16.26
432285;102.94;4.33;-20.31
432337;79.46;-0.28;-26.17
432385;72.57;-4.88;-25.27
432439;79.12;-5.02;-27.05
432485;91.29;3.25;-28.09
432537;99.64;10.66;-27.01
432585;101.42;11.07;-23.74
432637;102.02;10.76;-22.22
432685;102.16;10.64;-21.64
432735;102.17;10.51;-21.23
432787;102.18;10.27;-20.88
432835;102.38;10.00;-20.23
432887;103.26;9.61;-18.92
432938;104.45;9.50;-17.76
432985;106.81;9.60;-16.15
433037;112.84;11.35;-16.01
433085;123.11;13.50;-13.19
433137;148.50;19.02;-4.31
433185;171.18;21.85;4.07
433237;164.73;19.57;-0.25
433285;158.45;16.81;-2.43
433337;143.04;12.17;-8.09
433385;130.12;9.43;-12.36
433439;110.48;4.70;-16.82
433485;95.36;1.32;-19.67
433537;73.49;-0.89;-24.11
433585;62.05;-5.83;-23.75
433637;63.81;-6.07;-29.75
433685;66.90;-6.14;-27.89
433737;80.85;0.34;-19.33
433785;85.15;3.64;-21.74
433837;86.95;4.39;-18.65
433885;86.83;4.64;-18.27
433939;86.71;4.86;-17.87
433985;86.77;4.81;-17.44
434037;86.76;4.65;-16.86
434085;86.80;4.59;-16.46
434137;87.19;4.38;-15.48
434185;87.84;4.08;-14.67
434237;89.59;3.44;-13.68
434285;92.07;3.24;-13.38
434337;100.12;5.01;-13.46
434385;113.75;7.90;-11.34
434439;143.57;14.65;-4.29
434485;154.90;13.81;-0.67
434537;145.87;9.35;-5.22
434585;136.34;5.75;-7.34
434635;121.04;3.67;-9.31
434687;101.26;1.65;-11.73
434735;85.56;-0.10;-13.19
434787;60.09;-1.02;-12.72
434835;50.08;-5.49;-13.45
434887;57.70;-5.12;-15.60
434938;71.21;0.66;-11.25
434985;79.05;4.57;-12.13
435037;80.75;5.43;-9.77
435085;80.87;5.32;-9.23
435137;80.89;5.03;-8.31
435185;80.79;4.94;-7.92
435237;80.72;4.49;-7.02
435285;80.86;4.25;-6.26
435337;81.02;3.97;-5.60
435385;81.38;3.94;-5.43
435440;82.94;3.90;-4.71
435485;86.89;4.40;-5.30
435537;98.81;5.34;-4.43
435585;115.40;5.80;-2.20
435635;142.08;8.13;3.37
435687;141.43;6.67;4.38
435735;133.97;6.85;3.41
435787;119.30;5.94;1.93
435835;106.20;5.52;0.50
435887;86.91;4.89;-3.82
435938;71.01;3.45;-7.97
435985;49.73;2.77;-14.77
436037;38.49;-1.16;-17.97
436085;43.68;-2.57;-19.61
436137;58.73;2.91;-10.80
436185;68.06;6.20;-10.86
436237;70.77;5.72;-5.25
436285;71.04;5.59;-4.27
436337;71.02;5.35;-3.90
436385;70.99;5.05;-3.63
436439;70.93;4.59;-3.30
436485;71.06;4.06;-2.63
436537;71.49;3.61;-1.80
436585;72.11;2.91;-1.20
436635;73.27;2.81;-0.83
436687;78.64;2.03;-1.75
436735;88.24;2.05;-0.31
436787;112.47;2.11;2.06
436835;135.63;4.21;4.59
436887;130.71;2.82;5.02
436938;123.39;2.69;3.78
436985;109.92;2.43;1.56
437037;91.39;2.72;-0.38
437085;77.36;2.53;-3.41
437137;55.51;2.21;-8.44
437185;38.39;2.05;-13.60
437237;29.36;-1.85;-17.28
437285;35.74;-4.58;-15.52
437337;53.16;2.85;-13.53
437385;60.87;6.51;-14.99
437440;61.89;5.89;-11.36
437485;61.99;5.69;-10.50
437537;62.06;5.81;-10.25
437585;62.02;5.73;-9.86
437635;61.87;5.60;-9.55
437687;61.93;5.22;-8.62
437735;62.11;5.08;-8.08
437787;62.88;4.51;-7.30
437835;64.11;4.32;-6.34
437887;70.15;4.31;-6.98
437938;81.13;4.78;-4.82
437985;102.54;5.04;-2.70
438037;130.26;7.19;2.89
438085;124.46;6.73;3.11
438137;113.24;6.98;0.94
438185;100.98;6.50;-0.10
438237;81.95;6.50;-2.74
438285;67.66;5.77;-5.95
438337;45.57;3.95;-12.32
438385;30.87;2.37;-18.12
438716;23.21;-0.70;-17.67
438764;23.25;-0.50;-17.11
438816;23.25;-0.41;-16.22
438864;23.31;-0.37;-15.63
438914;23.44;-0.27;-14.87
438966;23.80;-0.00;-14.28
439014;24.34;-0.12;-13.71
439066;28.63;-0.77;-12.89
439114;37.40;0.19;-11.88
439168;58.47;3.50;-10.70
439214;81.54;8.93;-6.50
439266;83.92;9.27;-8.00
439314;77.40;8.80;-8.94
439366;61.70;7.46;-13.78
439414;48.57;5.45;-14.93
439466;31.58;1.61;-16.89
439514;19.15;-2.43;-19.82
439566;359.47;-6.84;-25.03
439614;349.05;-11.47;-21.94
439669;353.81;-12.65;-24.05
439714;10.09;-7.32;-22.77
439766;20.01;-1.35;-21.65
439814;21.49;-1.11;-18.96
439866;21.56;-0.95;-18.11
439914;21.56;-0.58;-17.96
439966;21.36;-0.15;-17.84
440014;21.28;-0.01;-17.47
440066;21.26;-0.04;-16.50
440114;21.40;-0.08;-15.80
440168;21.93;0.12;-15.04
440214;23.10;0.36;-14.91
440266;29.97;1.72;-14.56
440314;41.74;4.95;-13.40
440366;70.62;14.02;-7.28
440414;86.81;18.63;-5.65
440466;76.06;14.62;-5.36
440514;65.99;12.84;-10.00
440566;47.38;8.75;-12.31
440614;33.29;6.08;-14.99
440668;11.63;-0.09;-18.24
440714;352.04;-2.75;-20.10
440766;337.66;-7.45;-18.74
440814;339.07;-7.93;-21.26
440864;353.00;-1.01;-17.56
440916;2.68;5.61;-19.57
440964;4.73;7.03;-17.74
441016;4.78;6.95;-17.15
441064;4.77;6.88;-16.77
441116;4.72;6.59;-16.34
441167;4.92;6.29;-15.75
441214;5.16;6.24;-15.32
441266;5.74;6.02;-14.71
441314;6.79;5.75;-14.14
441366;9.97;5.85;-13.55
441414;15.89;7.08;-13.80
441466;33.03;10.72;-10.29
441514;54.74;16.19;-4.56
441566;75.84;20.99;0.07
441614;70.11;18.99;-1.45
441668;57.23;12.32;-5.84
441714;45.52;7.09;-9.61
441766;26.02;3.19;-14.92
441814;9.83;0.30;-17.49
441864;349.15;-2.60;-16.51
441916;328.09;-8.80;-16.25
441964;326.85;-11.74;-19.43
442016;335.67;-6.95;-20.46
442064;347.58;-2.58;-15.68
442116;355.60;2.58;-16.38
442167;356.50;2.90;-14.82
442214;356.52;2.97;-14.29
442266;356.62;3.20;-13.98
442314;356.63;3.23;-13.64
442366;356.71;2.82;-12.91
442414;356.90;2.65;-12.32
442466;357.47;2.37;-11.57
442514;358.34;2.44;-11.08
442566;1.37;2.35;-10.63
442614;7.66;3.89;-11.29
442668;26.35;7.70;-7.33
442714;50.14;12.37;-1.14
442766;66.60;15.04;2.91
442814;57.62;13.67;2.22
442866;43.58;12.29;-2.73
442914;29.60;9.69;-4.39
442966;9.43;5.95;-8.76
443014;354.58;1.94;-11.10
443066;330.17;-1.97;-14.00
443114;319.32;-6.18;-13.31
443168;321.56;-7.40;-15.84
443214;334.91;-1.69;-15.25
443266;344.02;5.42;-18.34
443314;349.00;9.10;-16.10
443366;349.69;9.27;-15.79
443414;350.00;9.18;-15.11
443466;350.31;8.91;-13.98
443514;350.40;8.70;-13.45
443566;350.65;7.99;-12.34
443614;350.94;7.36;-11.40
443668;351.64;6.92;-10.80
443714;353.11;6.70;-10.25
443764;357.71;7.48;-9.95
443816;11.27;9.97;-7.39
443864;29.73;12.91;-4.16
443916;59.90;18.44;3.24
443964;55.87;16.51;2.18
444016;43.49;14.09;-1.41
444064;30.67;10.81;-3.57
444116;10.92;7.43;-6.75
444167;356.46;4.72;-9.73
444214;336.52;0.52;-13.77
444266;316.38;-5.23;-20.75
444314;311.68;-7.56;-24.97
444366;323.78;-1.64;-19.45
444414;334.85;4.25;-16.91
444466;342.93;8.55;-13.42
444514;343.59;8.01;-12.14
444566;343.70;7.65;-11.14
444614;343.73;7.66;-10.95
444668;343.94;7.46;-10.23
444714;344.04;7.22;-9.65
444766;344.27;6.97;-8.89
444814;344.59;6.92;-8.65
444866;345.38;6.91;-8.14
444914;347.49;6.92;-7.85
444966;357.16;7.76;-5.79
445014;10.60;9.09;-3.13
445066;40.67;13.03;3.54
445114;53.39;13.78;4.91
445168;42.86;12.04;4.42
445214;31.37;11.53;-0.34
445266;12.48;8.85;-2.73
445314;358.14;7.11;-5.72
445366;337.18;2.42;-10.87
445414;320.97;-0.23;-15.34
445466;306.08;-5.65;-17.25
445514;309.08;-6.61;-21.67
445566;328.03;-1.40;-16.53
445614;337.59;3.67;-16.06
